,smiles,MP
1080,CCCCCCCCCCCCn1c(C)[n+](CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],142.0
1081,CCCCCCCCCC[n+]1c(C)n(CCCC(=O)O)c2cc(Cl)c(Cl)cc21.[Br-],157.0
1082,Cn1cc[n+](C)c1.[Br-],112.0
1083,CC[C@@H]1C(=O)OC[C@@H]1Cc1c[n+](Cc2ccccc2)cn1C.[Br-],126.0
1084,CCCCCCCCCCCCCCCCN1C(=CC=Cc2n(CCCCCCCCCCCCCCCC)c3ccccc3[n+]2CCCCCCCCCCCCCCCC)N(CCCCCCCCCCCCCCCC)c2ccccc21.[Br-],127.0
1085,CCCCCCCCCC[n+]1ccn(Cc2ccccc2)c1C.[Br-],88.0
1086,CCCC[n+]1ccn(C)c1.[Br-],78.0
1087,C=CCn1cc[n+](C)c1.[Br-],53.0
1088,CCOC(=O)C[N+](C)(C)C.[Br-],159.0
1089,CCCCCCCCCCCCCCCC[N+](C)(C)CCCC.[Br-],84.0
1090,CCCCCCC(=O)C[N+](CC)(CC)CC.[Br-],103.0
1091,CCCCCCCCCCCCCCCC[N+](C)(CCO)CCO.[Br-],129.0
1092,CCCCCCCCCCCCCCCC[N+](C)(C)c1ccccc1.[Br-],117.0
1093,CCCCCCCC[N+](C)(C)CCO.[Br-],117.0
1094,CCCCCCCCC[N+](C)(C)CCO.[Br-],122.0
1095,CCCCCCCCCCCC[N+](C)(C)CCO.[Br-],195.0
1096,CCCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],204.0
1097,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],204.0
1098,CCCCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCCCC.[Br-],138.0
1099,CC(C)CCC[N+](C)(C)C.[Br-],210.0
1100,CC(C)[N+](C)(C)CCO.[Br-],274.0
1101,CCCC[N+](CC)(CC)CC.[Br-],208.0
1102,CCCC[N+](C)(C)CCCC.[Br-],166.0
1103,CCC(C)(O)C[N+](C)(C)C.[Br-],169.0
1104,CCOC(CC)C[N+](C)(C)C.[Br-],160.0
1105,CCCCCCCCC[N+](C)(C)C.[Br-],212.0
1106,CCCOC(CC)C[N+](C)(C)C.[Br-],148.0
1107,CCCC(C[N+](C)(C)C)OCC.[Br-],148.0
1108,CCCCCCC[N+](CC)(CC)CC.[Br-],110.0
1109,CC[N+](C)(CCC(C)C)CCC(C)C.[Br-],127.0
1110,CCCC[N+](C)(CCCC)CCCC.[Br-],121.0
1111,CCOCC[N+](CC)(CC)CC.[Br-],98.0
1112,C#CC[N+](CC)(CC)CC.[Br-],199.0
1113,CCCCC(C[N+](C)(C)C)OCC.[Br-],149.0
1114,CCCCOC(CC)C[N+](C)(C)C.[Br-],129.0
1115,CCCCOC(CCC)C[N+](C)(C)C.[Br-],111.0
1116,CCCCCCCCC(CC)C[N+](C)(C)C.[Br-],226.0
1117,CCCCCOC(CCC)C[N+](C)(C)C.[Br-],106.0
1118,C=C(OCC)[N+](C)(C)C.[Br-],151.0
1119,C=COCC[N+](CC)(CC)CC.[Br-],95.0
1120,CC(CC1CCCCCCC1)[N+](C)(C)C.[Br-],249.0
1121,CC(CC(C)(C)C)C[N+](C)(C)CC(C)CC(C)(C)C.[Br-],210.0
1122,C#CC[N+](CC=C)(CC=C)CC=C.[Br-],103.0
1123,C=CC(O)C[N+](C)(C)CCCC.[Br-],79.0
1124,C#CC[N+](CC#C)(CC=C)CCCC.[Br-],89.0
1125,Cc1ccccc1C[N+](C)(C)C.[Br-],201.0
1126,C=CC[N+](C)(C)c1ccccc1.[Br-],124.0
1127,CCCC(=O)OCC[N+](C)(C)C.[Br-],101.0
1128,C[N+](C)(C)CCCCc1ccccc1.[Br-],180.0
1129,C[N+](C)(C)CCCCCc1ccccc1.[Br-],163.0
1130,CCC[N+](C)(C)Cc1ccccc1.[Br-],140.0
1131,COc1ccc(C[N+](C)(C)C)cc1.[Br-],146.0
1132,CCCCCCCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],160.0
1133,CCCCCCCCCCCCCCCC[N+](C)(CCCC)CCCC.[Br-],51.0
1134,CC[N+](C)(CC)CC(O)c1ccccc1.[Br-],155.0
1135,CCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],153.0
1136,C#CC[N+](CC=C)(CC=C)c1ccccc1.[Br-],138.0
1137,CC[N+](C)(CC)C(CO)c1ccccc1.[Br-],153.0
1138,CCCCCCCCCCCCCCCC[N+](C)(C)C1CCCCC1.[Br-],141.0
1139,CC[N+](CC)(Cc1ccccc1)Cc1ccccc1.[Br-],147.0
1140,CCc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],159.0
1141,CCCCCCCCCCCC[N+](C)(C)CCOC(C)=O.[Br-],65.0
1142,CCC=Cc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],105.0
1143,CCCCCC[N+](C)(C)c1ccccc1OC.[Br-],182.0
1144,C=CC[N+](C)(Cc1ccccc1)c1ccc(OC)cc1.[Br-],148.0
1145,C[N+](C)(C)C(OC(=O)c1ccccc1)c1ccccc1.[Br-],137.0
1146,CCCCCCCCCC[N+](C)(C)CCCCCCCCCCC(=O)O.[Br-],110.0
1147,C[N+](C)(CCCc1ccccc1)CC(=O)c1ccccc1.[Br-],125.0
1148,CCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)OCC.[Br-],55.0
1149,CCCCCCCCCCCCCCCC[N+](C)(C)CCOC(C)=O.[Br-],73.0
1150,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],49.0
1151,COc1cccc(C[N+](C)(C)CC(=O)c2ccccc2)c1.[Br-],151.0
1152,CCCCCCCCCCCCCCCC[N+](CC)(CC)CCOC(C)=O.[Br-],71.0
1153,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC(=O)OC.[Br-],67.0
1154,CCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],60.0
1155,CC[N+](CC)(CCCOc1ccccc1)CCCOc1ccccc1.[Br-],78.0
1156,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCC(=O)OC.[Br-],60.0
1157,CCCCCCCCCCCCCCCC[N+](CCCC)(CCCC)CCOC(C)=O.[Br-],53.0
1158,CCCCCCCCCCCCOc1ccccc1[N+](C)(C)CCCCCCCCCC.[Br-],39.0
1159,CCCCCCCCCCCCOc1ccccc1[N+](C)(C)CCCCCCCCCCCC.[Br-],44.0
1160,CCCCCCCCCCCCCC[N+](C)(C)c1ccccc1OCCCCCCCCCCCC.[Br-],47.0
1161,C[N+](C)(C)CCc1ccccc1.[Br-],234.0
1162,C[N+](C)(C)O.[Br-],246.0
1163,CCCC(C)[N+](C)(C)C.[Br-],227.0
1164,Cc1cc(C)c(C[N+](C)(C)C)cc1C.[Br-],254.0
1165,CCCCCCCCCCCC[N+](CC)(CCO)CCO.[Br-],70.0
1166,Cc1ccc(C[N+](C)(C)C)c2ccccc12.[Br-],233.0
1167,CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-],51.0
1168,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],61.0
1169,CCCCC(C(=O)OC)[N+](C)(C)Cc1ccccc1.[Br-],147.0
1170,C[N+](C)(CCCCOc1ccccc1)Cc1ccccc1.[Br-],129.0
1171,CCCC(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],90.0
1172,CCCCC(C(=O)OCC)[N+](C)(C)Cc1ccccc1.[Br-],118.0
1173,C[N+](C)(Cc1cccc(Oc2ccccc2)c1)c1ccccc1.[Br-],127.0
1174,CCCCCC[N+](CCCCCC)(CCCCCC)Cc1ccccc1.[Br-],102.0
1175,C[N+](C)(CCCCCOc1ccccc1)Cc1ccccc1.[Br-],140.0
1176,Cc1ccc(C(C)C)cc1C[N+](C)(C)Cc1cc(C(C)C)ccc1C.[Br-],226.0
1177,CCCCC(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],78.0
1178,Cc1ccc(C(C)C)cc1C[N+](C)(Cc1ccccc1)Cc1ccccc1.[Br-],207.0
1179,C[N+](C)(CCCCOc1cccc2ccccc12)Cc1ccccc1.[Br-],140.0
1180,C[N+](C)(CCCCOc1ccc2ccccc2c1)Cc1ccccc1.[Br-],162.0
1181,CC#CC[N+](CC)(CC)CC.[Br-],117.0
1182,Cc1cc(C)cc(C[N+](C)(C)C)c1.[Br-],239.0
1183,C#CC[N+](C)(C)CC#Cc1ccccc1.[Br-],172.0
1184,CC(C)=C[N+](C)(C)Cc1ccccc1.[Br-],165.0
1185,COc1ccc(CC[N+](C)(C)C)cc1.[Br-],217.0
1186,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCC.[Br-],58.0
1187,C[N+](C)(CCc1ccccc1)c1ccccc1.[Br-],170.0
1188,CC(c1ccccc1)[N+](C)(C)c1ccccc1.[Br-],120.0
1189,Cc1cccc(C[N+](C)(C)CCO)c1C.[Br-],148.0
1190,Cc1ccccc1C[N+](C)(C)CCCO.[Br-],129.0
1191,CC(=O)OCC[N+](C)(C)Cc1ccccc1.[Br-],126.0
1192,Cc1cccc(C[N+](C)(C)CCCO)c1C.[Br-],170.0
1193,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-],63.0
1194,CCOC(=O)C(C)[N+](C)(C)Cc1ccccc1.[Br-],118.0
1195,CC[N+](CC)(CC)Cc1cccc(Oc2ccccc2)c1.[Br-],162.0
1196,CCCCCCCCCCCC[N+](C)(C)Cc1cc(C(C)C)ccc1C.[Br-],154.0
1197,CCCCCCCCCCCC[N+](C)(C)CCc1cc(C(C)C)ccc1C.[Br-],114.0
1198,CCC(CC(C)C)(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],143.0
1199,CCCCCCCCCCCC[N+](CC)(CC)CCC.[Br-],98.0
1200,C[N+](C)(CCC(=O)O)CC(=O)O.[Br-],151.0
1201,CCCCCCCCCCCC[N+](C)(CC)Cc1ccccc1.[Br-],104.0
1202,CCCCCCCCCCCC[N+](C)(CCCC)Cc1ccccc1.[Br-],78.0
1203,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(O)cc1.[Br-],129.0
1204,CC(=O)C[N+](C)(C)Cc1ccccc1C.[Br-],123.0
1205,COC(=O)C[N+](C)(C)Cc1ccc(C)cc1.[Br-],117.0
1206,COC(=O)C[N+](C)(C)Cc1ccccc1C.[Br-],132.0
1207,CC(C)CC(=O)C[N+](C)(C)C.[Br-],134.0
1208,CCOC(C[N+](C)(C)C)OCC.[Br-],151.0
1209,CC[N+](CC)(CC)CC#Cc1ccccc1.[Br-],157.0
1210,C=CC[N+](C)(C)c1cc(C)ccc1O.[Br-],151.0
1211,COc1cc(C[N+](C)(C)C)cc(OC)c1.[Br-],194.0
1212,C=CC[N+](C)(C)c1cc(C)cc(C)c1O.[Br-],106.0
1213,C=C(C)C[N+](C)(C)c1cc(C)ccc1O.[Br-],153.0
1214,COc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],129.0
1215,C#CC[N+](C)(C)C(C(=O)c1ccccc1)c1ccccc1.[Br-],151.0
1216,Cc1ccc(O)c([N+](C)(C)CC=Cc2ccccc2)c1.[Br-],152.0
1217,COC(=O)C[N+](C)(C)Cc1cccc2ccccc12.[Br-],162.0
1218,CCCCCCCCCCCC[N+](C)(C)Cc1ccc(C(=O)c2ccccc2)cc1.[Br-],126.0
1219,C[N+](C)(C)c1ccc(C=O)cc1.[Br-],209.0
1220,C=CC=C(C)C[N+](C)(C)CC=Cc1ccccc1.[Br-],159.0
1221,C[N+](C)(CC#Cc1ccccc1)CC=Cc1ccccc1.[Br-],146.0
1222,C[C@@H](c1ccccc1)[N+](C)(C)CC(=O)c1ccccc1.[Br-],127.0
1223,C[N+](C)(C)CCCCCCCCCCOc1ccc(C=O)cc1.[Br-],118.0
1224,C#CC[N+](C)(C)CC#Cc1cccc2ccccc12.[Br-],142.0
1225,C#CC[N+](CC)(CC)CC#Cc1cccc2ccccc12.[Br-],126.0
1226,CC[N+](CC)(CC)CCCO.[Br-],166.0
1227,CCCCCCCCCC[N+](CC)(CC)CC.[Br-],107.0
1228,C[N+](C)(C)c1cccc(O)c1.[Br-],207.0
1229,CC(C[N+](C)(C)C)c1ccccc1.[Br-],179.0
1230,CC(C)C(C[N+](C)(C)C)c1ccccc1.[Br-],171.0
1231,C[N+](C)(C)CCC(=O)c1ccc(O)cc1.[Br-],207.0
1232,COc1cccc(C(=O)CC[N+](C)(C)C)c1.[Br-],144.0
1233,Cc1ccc(C(C[N+](C)(C)C)c2ccc(C)cc2)cc1.[Br-],246.0
1234,COc1ccc([N+](C)(C)C(C)c2ccccc2)cc1.[Br-],108.0
1235,COc1ccc(C(C[N+](C)(C)C)c2ccc(OC)cc2)cc1.[Br-],229.0
1236,C=C(C)C#CC[N+](C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.[Br-],150.0
1237,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1O.[Br-],51.0
1238,CC(C)(C)c1cc([N+](C)(C)CC=Cc2ccccc2)cc(C(C)(C)C)c1O.[Br-],160.0
1239,C=CC[N+](C)(CCOC(=O)CCCCCCCCCCC)CCOC(=O)CCCCCCCCCCC.[Br-],78.0
1240,C=CC[N+](C)(CCOC(=O)CCCCCCCCCCCCCCC)CCOC(=O)CCCCCCCCCCCCCCC.[Br-],89.0
1241,CC[N+](C)(CC)C(C)c1ccccc1.[Br-],153.0
1242,CC[N+](CC)(CC)C(C)c1ccccc1.[Br-],149.0
1243,CCC[N+](CCC)(CCC)C(C)c1ccccc1.[Br-],162.0
1244,CC(c1ccccc1)[N+](C)(C)Cc1ccccc1.[Br-],155.0
1245,CC[N+](CC)(Cc1ccccc1)C(C)c1ccccc1.[Br-],142.0
1246,C=CCC=CC[N+](C)(C)Cc1ccccc1.[Br-],125.0
1247,C=CCC(C)(C=C)[N+](C)(C)Cc1ccccc1.[Br-],136.0
1248,COCC[N+](C)(C)Cc1ccccc1.[Br-],125.0
1249,C[N+](C)(CCCO)Cc1ccccc1.[Br-],101.0
1250,CC[N+](C)(Cc1ccccc1)c1ccccc1.[Br-],156.0
1251,C[N+](C)(C)CC(O)c1ccc(O)c(O)c1.[Br-],196.0
1252,C[N+](C)(C)CCCCCC(=O)O.[Br-],183.0
1253,CCC[N+](C)(CC)Cc1ccccc1.[Br-],123.0
1254,CC(=O)C[N+](C)(C)CC(=O)c1ccccc1.[Br-],149.0
1255,COc1ccc(C(=O)C[N+](C)(C)CC(C)=O)cc1.[Br-],146.0
1256,CCCCCCCCCC[n+]1cccc(CCCCC)c1.[Br-],30.0
1257,CCCCCCCC[n+]1ccc(CCC)cc1.[Br-],37.0
1258,CCCCCCCCCCCCCC[n+]1ccc(CCCCCC)cc1.[Br-],37.0
1259,CCCCCCCCCCCCCC[n+]1cccc(CCCCC)c1.[Br-],39.0
1260,CCCCCCCCCC[n+]1ccc(C(=O)OCC)cc1.[Br-],41.0
1261,CCCCCCCCCCCC[n+]1ccc(CCC)cc1.[Br-],41.0
1262,CCCCCCCCCCC[n+]1ccccc1.[Br-],42.0
1263,CCCCCCCC[n+]1ccc(CC)cc1.[Br-],43.0
1264,CCCCCCCCCCCC[n+]1ccc(CC)cc1.[Br-],44.0
1265,CCCCCCCCCC[n+]1ccccc1.[Br-],45.0
1266,CCCCCCCCCCCC[n+]1ccccc1.[Br-],45.0
1267,CCCCCC[C@@H](C)Cc1cccc[n+]1CCCCCC.[Br-],47.0
1268,CCCCCCCCCCCCC[n+]1ccccc1.[Br-],55.0
1269,CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],59.0
1270,CCCC[n+]1ccc(C(=O)OCC)cc1.[Br-],60.0
1271,C[n+]1cccc(CCCO)c1.[Br-],64.0
1272,CCCc1cccc[n+]1C.[Br-],70.0
1273,CCOC(=O)[C@H](CC)[n+]1ccccc1.[Br-],73.0
1274,CCC[n+]1ccccc1.[Br-],76.0
1275,CCN(CC)C(=O)c1ccc[n+](CC)c1.[Br-],77.0
1276,[Br-].c1ccc(OCC[n+]2ccccc2)cc1,78.0
1277,C[n+]1ccc(CCCO)cc1.[Br-],79.0
1278,Cc1cc[n+](CN2CCOCC2)cc1.[Br-],83.0
1279,CCOC(=O)c1ccc[n+](CCF)c1.[Br-],87.0
1280,Cc1cc[n+](CCc2ccccc2)cc1.[Br-],90.0
1281,CCCC[n+]1cccc(C(=O)O)c1.[Br-],91.0
1282,C=CC[n+]1cccc(C(=O)N(CC)CC)c1.[Br-],92.0
1283,CCOC(=O)C(C(=O)OCC)[n+]1ccccc1.[Br-],94.0
1284,CC(=O)OCCCC[n+]1cccc(O)c1.[Br-],95.0
1285,[Br-].c1ccc(CO[n+]2ccccc2)cc1,95.0
1286,C=CC[n+]1ccccc1.[Br-],96.0
1287,CCOC(=O)c1ccc[n+](C)c1.[Br-],96.0
1288,Cc1ccc[n+](CCO)c1.[Br-],97.0
1289,CC[n+]1ccccc1C.[Br-],97.0
1290,CC(C)[n+]1ccccc1.[Br-],97.0
1291,CCCC[n+]1ccccc1.[Br-],98.0
1292,C=CC[n+]1cccc(O)c1.[Br-],98.0
1293,[Br-].c1ccc(C[n+]2ccccc2)cc1,99.0
1294,CCOC(=O)CCc1cc[n+](C)cc1.[Br-],100.0
1295,C=CC[n+]1cccc(C=O)c1.[Br-],100.0
1296,CC[n+]1cccc(O)c1.[Br-],106.0
1297,CCO[n+]1ccc(OC)cc1.[Br-],109.0
1298,CCCOC(=O)C[n+]1ccccc1.[Br-],110.0
1299,C=CC[n+]1ccccc1CO.[Br-],110.0
1300,OCC[n+]1ccccc1.[Br-],110.0
1301,C=CC[n+]1ccc(CO)cc1.[Br-],111.0
1302,C#CCCCC[n+]1ccccc1.[Br-],114.0
1303,Cc1ccc[n+](CCC#N)c1.[Br-],116.0
1304,[Br-].c1cc[n+](-c2ccccn2)cc1,118.0
1305,CC(C)[n+]1ccc(CO)cc1.[Br-],119.0
1306,ClCCC[n+]1ccccc1.[Br-],120.0
1307,CC[n+]1ccccc1.[Br-],121.0
1308,C=CC[n+]1ccc(C#N)cc1.[Br-],121.0
1309,CC[n+]1ccc(C)cc1.[Br-],121.0
1310,CC(C)[n+]1ccccc1CO.[Br-],122.0
1311,OCC[n+]1cccc(O)c1.[Br-],123.0
1312,Cc1cc[n+](CCO)cc1C.[Br-],127.0
1313,CC(C)=CC[n+]1ccc(C)cc1.[Br-],128.0
1314,CC(=O)[C@@H](C)[n+]1ccccc1C.[Br-],133.0
1315,Cc1cc[n+](CCC#N)cc1C.[Br-],133.0
1316,CCOC(=O)C[n+]1ccccc1.[Br-],137.0
1317,Cc1cc[n+](CCCBr)cc1.[Br-],140.0
1318,CC=C(C)[C@@H](C)[n+]1ccccc1.[Br-],140.0
1319,COC(=O)c1ccc[n+](C)c1.[Br-],141.0
1320,N#CCC[n+]1cccc(N)c1.[Br-],142.0
1321,CC(=O)[C@@H](C)[n+]1ccccc1.[Br-],144.0
1322,Cc1cc(C)c[n+](CC#N)c1.[Br-],144.0
1323,Cc1cc[n+](C)cc1O.[Br-],146.0
1324,Cc1cc[n+](CCC#N)cc1.[Br-],147.0
1325,N#CCC[n+]1ccccc1.[Br-],149.0
1326,C[n+]1ccccc1.[Br-],150.0
1327,C[n+]1cccc(O)c1.[Br-],154.0
1328,C=C[n+]1ccccc1.[Br-],155.0
1329,[Br-].c1ccc(-[n+]2ccccc2)cc1,155.0
1330,OCC=C[n+]1ccccc1.[Br-],157.0
1331,C1=C[C@H]([n+]2ccccc2)CCC1.[Br-],160.0
1332,Cc1cc(C)c[n+](CCC#N)c1.[Br-],161.0
1333,O=C(O)CCC[n+]1ccccc1.[Br-],163.0
1334,COC(=O)c1cc[n+](C)cc1.[Br-],164.0
1335,CC[n+]1ccc(C#N)cc1.[Br-],166.0
1336,N#CC[n+]1ccccc1.[Br-],167.0
1337,C[n+]1ccccc1CO.[Br-],168.0
1338,C=C[n+]1ccc(C)cc1.[Br-],169.0
1339,COc1cc[n+](C(C)C)cc1.[Br-],170.0
1340,Cc1cc[n+](C)cc1.[Br-],173.0
1341,COC(=O)C[n+]1ccccc1.[Br-],175.0
1342,CCC[n+]1cccc(C(N)=O)c1.[Br-],175.0
1343,CC[n+]1ccc(N(C)C)cc1.[Br-],176.0
1344,C#CC[n+]1ccc(C)cc1.[Br-],178.0
1345,Cc1cc[n+](CC#N)cc1.[Br-],179.0
1346,CC(=O)c1cc[n+](C)cc1.[Br-],184.0
1347,C=CC[n+]1ccc(C=NO)cc1.[Br-],185.0
1348,NNC(=O)C[n+]1ccccc1.[Br-],186.0
1349,CC(=O)C[n+]1ccccc1.[Br-],187.0
1350,CC[n+]1ccc(C(N)=O)cc1.[Br-],188.0
1351,O=C(O)C=C[n+]1ccccc1.[Br-],189.0
1352,C[C@H](C(N)=O)[n+]1ccccc1.[Br-],190.0
1353,Cc1ccc[n+](C=CC(=O)O)c1.[Br-],191.0
1354,C=CC[n+]1ccccc1C=NO.[Br-],193.0
1355,CC(=O)C[n+]1ccccc1C.[Br-],196.0
1356,OCC[n+]1ccccc1C=NO.[Br-],199.0
1357,Cc1cc[n+](CC#N)c(C)c1.[Br-],199.0
1358,O=C(O)C[n+]1ccccc1.[Br-],199.0
1359,NC(=O)CC[n+]1ccccc1.[Br-],199.0
1360,NC(=O)C[n+]1ccccc1.[Br-],200.0
1361,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-5.0
1362,C[N+]1(CCCC(F)(F)F)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27.0
1363,C[N+]1(CCCC(F)(F)F)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26.0
1364,CCOP(=O)([O-])OCC.CC[n+]1ccn(C)c1,20.0
1365,CCCCOP(=O)([O-])OCCCC.OCC[NH2+]CCO,29.0
1366,CS(=O)(=O)[O-].OCC[NH2+]CCO,29.0
1367,CCCCOP(=O)([O-])OCCCC.OCC[NH+](CCO)CCO,43.0
1368,CC(=O)[O-].OCC[NH+](CCO)CCO,48.0
1369,O=C[O-].OCC[NH+](CCO)CCO,63.0
1370,CS(=O)(=O)[O-].OCC[NH+](CCO)CCO,70.0
1371,CCCCOP(=O)([O-])OCCCC.CCCC[NH2+]CCCC,63.0
1372,CC(=O)[O-].CCCC[NH2+]CCCC,45.0
1373,CCCC[NH2+]CCCC.O=C[O-],28.0
1374,CCCC[NH2+]CCCC.CS(=O)(=O)[O-],72.0
1375,CCCC[NH2+]CCCC.NS(=O)(=O)[O-],87.0
1376,CCCC[NH2+]CCCC.O=C1[N-]S(=O)(=O)c2ccccc21,88.0
1377,CCCC[NH+](CCCC)CCCC.CS(=O)(=O)[O-],71.0
1378,CC[NH+](CC)CC.O=C1[N-]S(=O)(=O)c2ccccc21,72.0
1379,CC(=O)[O-].CC[NH2+]CC,48.0
1380,CC[NH2+]CC.O=C[O-],36.0
1381,CC[NH2+]CC.O=C1[N-]S(=O)(=O)c2ccccc21,78.0
1382,C1CC[NH2+]C1.CC(=O)[O-],31.0
1383,C1CC[NH2+]C1.O=C[O-],11.0
1384,COS(=O)(=O)[O-].CSC(N)=[NH2+],36.0
1385,CCSC(N)=[NH2+].[Br-],87.0
1386,CCSC(N)=[NH2+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27.0
1387,CCSC(NC)=[NH+]C.[Br-],62.0
1388,CCOS(=O)(=O)[O-].CCSC(NC)=[NH+]C,32.0
1389,CCSC(NC)=[NH+]C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,19.0
1390,CCSC(N(C)C)=[N+](C)C.[Br-],92.0
1391,CCNC(=[NH+]CC)SCC.[Br-],40.0
1392,CCCCSC(N)=[NH2+].[Br-],83.0
1393,CCCCSC(N)=[NH2+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,49.0
1394,CCCCSC(NC)=[NH+]C.[Br-],60.0
1395,CCCCSC(N(C)C)=[N+](C)C.[Br-],82.0
1396,CCCCCCSC(N)=[NH2+].[Br-],86.0
1397,CCCCCCSC(NC)=[NH+]C.[Br-],95.0
1398,CCCCCCSC(N(C)C)=[N+](C)C.[Br-],73.0
1399,CCCCCCSC(NCC)=[NH+]CC.[Br-],49.0
1400,CCCCCCCCSC(N)=[NH2+].[Br-],96.0
1401,CCCCCCCCSC(NC)=[NH+]C.[Br-],54.0
1402,CCCCCCCC[P+](C)(CCCCCCCC)CCCCCCCC.[Cl-],89.0
1403,CCCCCCCC[P+](CC)(CCCCCCCC)CCCCCCCC.[Cl-],66.0
1404,CCCCCCCC[P+](CCC)(CCCCCCCC)CCCCCCCC.[Cl-],29.0
1405,CCCCCCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],-20.0
1406,Cc1n(CC[Si](C)(C)C)cc[n+]1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,42.0
1407,CCCC[P+](C)(CCCC)CCCC.[Cl-],20.0
1408,CCCC[P+](CC)(CCCC)CCCC.[Cl-],70.0
1409,CCCC[P+](CCC)(CCCC)CCCC.[Cl-],78.0
1410,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],71.0
1411,CCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],48.0
1412,CCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],24.0
1413,CCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],53.0
1414,CCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],19.0
1415,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],23.0
1416,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],39.0
1417,CC[n+]1ccn(C)c1.F[B-](F)(F)F,15.0
1418,CC[n+]1ccn(C)c1.O=P([O-])(F)F,7.0
1419,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,-10.0
1420,Cc1cc2cccc[n+]2cc1C.[Br-],237.0
1421,Cc1cc2cccc[n+]2cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,61.0
1422,Cc1cc2cccc[n+]2cc1C.F[B-](F)(F)F,186.0
1423,Cc1cc2cccc[n+]2cc1C.N#C[N-]C#N,138.0
1424,CCc1cc2cccc[n+]2cc1CC.[Br-],222.0
1425,CCc1cc2cccc[n+]2cc1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,50.0
1426,CCc1cc2cccc[n+]2cc1CC.F[B-](F)(F)F,116.0
1427,CCc1cc2cccc[n+]2cc1CC.N#C[N-]C#N,68.0
1428,CC[N+](C)(CC)CCOC.F[B-](F)(F)F,8.0
1429,COCC[N+](C)(C)CCOC.F[B-](F)(F)F,36.0
1430,CCOCC[N+](C)(C)CCOC.F[B-](F)(F)F,6.0
1431,CC(=O)[O-].CC[N+](C)(CC)CCOC,36.0
1432,CC(=O)[O-].COCC[N+](C)(C)CCOC,40.0
1433,CC(=O)[O-].CCOCC[N+](C)(C)CCOC,31.0
1434,CC(=O)[O-].CCOCC[N+](C)(C)CCOCC,34.0
1435,CCCCCCCC[N+](C)(C)C1CCCCC1.[Br-],181.0
1436,C[NH+](C)CCCCCCC1CCCCC1.O=C[O-],23.0
1437,CCCCCCCC[N+](C)(C)C1CCCCC1.O=C[O-],56.0
1438,CC(=O)[O-].CCCC[N+](C)(C)C1CCCCC1,50.0
