,cation,anion,MP,smiles
356,CC[N+](CC)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,374.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
357,CCC[N+](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,292.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
358,CCC[N+](C)(C)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,264.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
359,CCC[N+](C)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,287.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
360,CCC[N+](C)(CC)CCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,295.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
361,CCCC[N+](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,285.975,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
362,CCCC[N+](C)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
363,CCCC[N+](C)(C)C(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
364,CCCC[N+](C)(CCCC)CCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,300.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
365,CCCCC[N+](CCCCC)(CCCCC)CCCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
366,CCCCCC[N+](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,305.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
367,CCCCCC[N+](CCCC)(CCCC)CCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.033333333333,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
368,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,265.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
369,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,284.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
370,CCCCCCCC[N+](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,280.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
371,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,223.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
372,CCCCCCCCCC[N+](CC)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,264.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
373,CCCCCCCCCC[N+](C)(C)C(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,270.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
374,CCCCCCCCCCCC[N+](CC)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,279.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
375,CCCCCCCCCCCCCC[N+](CC)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,294.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
376,CC[N+](CC)(CC)Cc1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,314.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
377,CC[N+](C)(C)CCO,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,279.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
378,COCC[N+](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,310.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
379,CC[N+](CC)(CC)CCOC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
380,CCOCC[N+](CC)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,279.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
381,CCCC[N+](CCCC)(CCCC)CCOCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.25,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
382,CC[N+](CC)(CC)COC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,270.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
383,CCCCCCCCCC(=O)OCC[N+](C)(C)COC1CCCCCCCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
384,CCC[N+](CCC)(CCC)CC(=O)OCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,341.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
385,CC[N+](C)(CC)CCCC(F)(F)F,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,309.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
386,C[N+](C)(C)CCCC#N,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,331.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
387,COC(=O)[C@@H](C)[NH3+],FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,256.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
388,COC=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,310.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
389,CCOC=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.25,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
390,CCOC(C)=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,306.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
391,CCOC(C)=[N+](CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,327.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
392,C1CC[NH2+]C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,310.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
393,C[NH+]1CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,356.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
394,C[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,406.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
395,CC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
396,CCC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,282.683333333333,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
397,CCCC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,261.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
398,CC(C)C[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,276.733333333333,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
399,CCCC[N+]1(CC)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,258.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
400,CCCCC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
401,CCCCCC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,274.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
402,CCCCCCC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,286.85,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
403,CCCCCCCC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,260.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
404,CCCCCCCCCC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
405,C[N+]1(CC=C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,284.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
406,C[N+]1(CC2CCCCC2)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
407,COC[N+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,252.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
408,C[N+]1(CCO)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,248.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
409,C[N+]1(CCCO)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,285.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
410,C[N+]1(CCCC(F)(F)F)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,300.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
411,CCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,285.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
412,CCCC[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,248.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
413,CC(C)C[N+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,287.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
414,CCCC[N+]1(CC)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,279.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
415,C[N+]1(CC=C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,282.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
416,C[N+]1(CCO)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,250.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
417,CC[N+]1(CCO)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,253.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
418,C[N+]1(CCCC(F)(F)F)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,299.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
419,CCCCCC[N@@+]12CC[N@@](CC1)CC2,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,305.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
420,CCCCCC[N+]1(C)CCCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,252.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
421,CCCC[N@+]1(C)CCOC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,285.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
422,CCCC[N+]1(C)CCOCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
423,C[N+]1(CC=C)CCOCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,317.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
424,CC[N+]1(CC=C)CCOCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,315.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
425,CN(C)C(N(C)C)=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,360.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
426,CCN(C)C(N(C)C)=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,291.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
427,CCN(CC)C(N(C)C)=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
428,CCCN(C)C(N(C)C)=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,273.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
429,CCCN(CC)C(N(C)C)=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,271.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
430,CCCN(CCC)C(N(C)C)=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,286.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
431,CCOCCN(C)C(N(C)CCOC)=[N+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,281.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
432,CC[N+](C)=C1N(C)CCN1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,263.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
433,CC[N+](CC)=C1N(C)CCN1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,297.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
434,CCC[P+](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
435,CCCC[P+](CC)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
436,CCCC[P+](C)(CCCC)CCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,289.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
437,CCCC[P+](CCCC)(CCCC)CC=C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,302.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
438,CC[P+](CC)(CC)CCCC=C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,285.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
439,CCCCC[P+](CC)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,289.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
440,CCCCCCCCCCCC[P+](CC)(CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,286.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
441,CCCCCC[P+](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,294.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
442,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,284.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
443,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,286.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
444,COC[P+](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,286.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
445,CC[P+](CC)(CC)COC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,287.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
446,CC[P+](CC)(CC)CCOC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
447,CCCC[P+]1(C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,279.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
448,CCCC[P+]1(C)CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
449,C[S+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,320.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
450,CC[S+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,292.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
451,CC[S+](C)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,253.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
452,CC[S+](CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,262.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
453,CCC[S+](CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,250.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
454,CCCC[S+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,269.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
455,CCCC[S+](CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,244.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
456,CCCCCC[S+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,316.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
457,C[S+]1CCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,371.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
